date,method,comparison,cash_cost_yuan,contract_cost_yuan,emergency_cost_yuan,contract_kwh,base_contract_kwh,risk_reserve_kwh,expected_emergency_cost_yuan,emergency_kwh,emergency_slots,emergency_events,unused_contract_kwh,pv_curtailed_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,runtime_seconds,max_balance_residual_kwh,simultaneous_flow_slots
2025-04-13,mpc,continuous_closed_loop,42915.3282549166,38306.709705179695,4608.618549736904,62895.20479961326,58039.883535327535,4855.321264285714,2554.5366614846826,879.2217109413642,34,14,3756.2510539375635,2117.2158898230578,19087.467049580584,15462.865966119922,10797.214080055717,10794.972240100557,1297.1015714285725,10800.0,1.2643375000043306,2.2737367544323206e-13,0
2025-04-14,mpc,continuous_closed_loop,41311.55578771951,37988.02978359323,3323.526004126289,62678.91114405856,57781.61927024904,4897.291873809523,2531.341017247143,674.249599708464,27,11,4732.212488723797,2441.069540404441,19203.773793210217,15551.926878571427,10794.972240100557,10798.4499000215,1347.8846227376825,10798.4499000215,1.2358661000034772,1.1368683772161603e-13,0
2025-04-15,mpc,continuous_closed_loop,43501.711762963285,38456.644504587515,5045.067258375766,63068.04138212189,58262.43734402665,4805.604038095238,2534.0684422264294,822.07236941428,15,9,4958.442556978228,5273.110322322159,18514.408063798903,14995.276024896451,10798.4499000215,10799.999352000017,1208.3909947089955,10800.0,0.9033328000077745,2.2737367544323206e-13,0
2025-04-16,mpc,continuous_closed_loop,44123.96518923201,38027.90897319869,6096.056216033309,62461.52633905136,57695.96357952755,4765.562759523809,2527.5670459911917,1139.6282480881578,29,15,2973.581835936029,1355.4827642857142,18515.26628803501,15022.76825111723,10799.999352000017,10771.77428776794,1266.1078915343928,10800.0,1.0642691999964882,2.2737367544323206e-13,0
2025-04-17,mpc,continuous_closed_loop,42293.723273368756,37957.48462346655,4336.238649902202,62234.34169391142,57229.613817720936,5004.7278761904745,2463.303325116707,745.3495534232497,27,11,3998.385626457948,2525.19874072395,18857.342656490735,15269.57812633797,10771.77428776794,10777.184760456303,1205.6286666666656,10791.93375857143,0.8869897999975365,1.1368683772161603e-13,0
2025-04-18,mpc,continuous_closed_loop,19404.002760206284,17570.794404286044,1833.208355920239,33343.118153682604,28332.67586796832,5010.4422857142845,2411.131681844009,450.4746761904764,22,7,4657.313812448339,18924.929503551568,20193.15367447628,16335.92134393644,10777.184760456303,10799.999352000017,1274.823237757278,10799.999352000017,1.0886106999969343,1.1368683772161603e-13,0
2025-04-19,mpc,continuous_closed_loop,19354.17541270895,17273.280916223237,2080.8944964857133,32749.398473577934,27674.472668816026,5074.925804761904,2385.169605493533,506.13798333333307,25,10,4898.259571865968,17811.103540007593,20100.323204793105,16338.829109755396,10799.999352000017,10736.035669918923,1630.5562414440337,10799.999352000017,0.8948643000039738,1.1368683772161603e-13,0
2025-04-20,mpc,continuous_closed_loop,41876.77235564384,37536.41733516901,4340.355020474829,61753.9479109525,56601.469937142974,5152.477973809523,2383.589678036667,943.3204073771151,33,14,3892.535153678823,3221.4082501474572,19168.463192156218,15542.883160986217,10736.035669918923,10717.782363985947,1227.4094470899481,10800.0,1.13879719999386,2.2737367544323206e-13,0
2025-04-21,mpc,continuous_closed_loop,39330.14327987029,37762.35989972149,1567.7833801488082,62189.96334209523,56953.683684952375,5236.279657142855,2373.56950155512,353.2119190476187,20,12,6496.786321595264,3839.6756062261306,19390.94023266339,15701.137282675263,10717.782363985947,10723.920481521589,1468.0564582380248,10800.0,1.1942274999892106,1.1368683772161603e-13,0
2025-04-22,mpc,continuous_closed_loop,43596.59283357689,37029.46523253806,6567.12760103883,60481.08267547624,55348.91344928576,5132.1692261904755,2433.8269808015484,1244.846760652029,29,15,3239.0754368757666,2941.9277714285718,17972.21428587087,14580.21737471361,10723.920481521589,10698.671811345808,1230.8834259259265,10800.0,0.8506384000065736,2.2737367544323206e-13,0
